Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
11407,55,Male,Bracelet,Accessories,41,North Dakota,M,Magenta,Winter,1.9,No,Standard,No,Yes,98,Credit Card,Weekly
11408,21,Female,Cardigan,Clothing,73,Iowa,M,Lavender,Fall,2.3,No,Standard,No,Yes,73,Venmo,Quarterly
11409,24,Female,Overalls,Clothing,93,Virginia,M,Teal,Summer,4.5,No,Same Day Delivery,Yes,No,44,Cryptocurrency,Annually
11410,66,Male,Skirt,Clothing,50,New Mexico,M,Charcoal,Spring,4.6,No,Standard,Yes,Yes,8,Venmo,Quarterly
11411,64,Female,Flip-flops,Clothing,22,Connecticut,XL,White,Fall,4.4,Yes,Overnight Shipping,Yes,No,17,Venmo,Every 3 Months
11412,63,Female,Cufflinks,Clothing,77,Hawaii,S,Blue,Summer,1.6,Yes,2-Day Shipping,No,Yes,76,Cash,Fortnightly
11413,42,Female,Shirt,Footwear,83,Oregon,XL,Olive,Winter,2.3,Yes,Free Shipping,Yes,Yes,14,PayPal,Monthly
11414,39,Male,Flip-flops,Clothing,45,Massachusetts,S,Lavender,Fall,2.5,No,Overnight Shipping,No,Yes,28,Cryptocurrency,Every 3 Months
11415,34,Male,Belt,Footwear,76,Louisiana,L,Gold,Fall,4.2,No,International Shipping,Yes,Yes,16,PayPal,Quarterly
11416,55,Male,Bracelet,Outerwear,35,Kentucky,M,Peach,Fall,2.2,No,International Shipping,No,Yes,94,Venmo,Annually
11417,29,Male,Gloves,Outerwear,60,Michigan,S,Orange,Summer,4.3,No,Store Pickup,Yes,No,71,Cash,Fortnightly
11418,65,Male,Sunglasses,Outerwear,52,Oregon,L,Green,Winter,1.2,Yes,Standard,Yes,No,98,Bank Transfer,Bi-Weekly
11419,33,Female,Belt,Footwear,49,Arkansas,S,Indigo,Fall,1.4,Yes,Standard,No,No,90,Credit Card,Weekly
11420,61,Male,Handbag,Clothing,84,Connecticut,L,Cyan,Summer,2.0,No,2-Day Shipping,No,No,94,Bank Transfer,Fortnightly
11421,20,Female,Hoodie,Clothing,62,Texas,S,Yellow,Fall,1.7,Yes,2-Day Shipping,No,Yes,26,Venmo,Weekly
11422,65,Female,Swimsuit,Outerwear,34,Vermont,XL,Charcoal,Fall,1.6,No,Express,Yes,Yes,20,Credit Card,Annually
11423,64,Female,Loafers,Clothing,82,Tennessee,S,Olive,Fall,3.2,No,Same Day Delivery,No,Yes,53,PayPal,Bi-Weekly
11424,63,Male,Raincoat,Clothing,23,Michigan,L,Green,Summer,3.5,Yes,International Shipping,No,No,90,Cryptocurrency,Every 3 Months
11425,20,Male,T-shirt,Accessories,78,Idaho,M,Beige,Fall,1.2,No,Express,No,Yes,85,Cryptocurrency,Weekly
11426,23,Male,Overalls,Outerwear,45,Pennsylvania,M,Charcoal,Fall,3.9,No,2-Day Shipping,No,No,42,Cryptocurrency,Fortnightly
11427,50,Female,Boots,Footwear,66,Wisconsin,M,Yellow,Summer,3.3,No,Standard,Yes,Yes,96,Cryptocurrency,Monthly
11428,32,Female,Belt,Accessories,65,Alaska,S,Orange,Fall,1.8,No,Free Shipping,Yes,Yes,57,PayPal,Monthly
11429,63,Male,Dress,Outerwear,39,Rhode Island,L,Magenta,Fall,4.3,Yes,Next Day Air,No,No,67,Venmo,Weekly
11430,60,Female,Hat,Outerwear,63,Florida,XL,Brown,Summer,2.6,Yes,Free Shipping,Yes,Yes,71,Debit Card,Quarterly
11431,53,Male,Earrings,Accessories,34,Indiana,M,Charcoal,Spring,3.0,No,Free Shipping,Yes,No,12,Debit Card,Weekly
11432,61,Male,Shorts,Clothing,73,South Dakota,XL,Orange,Winter,3.5,No,International Shipping,No,No,88,PayPal,Every 3 Months
11433,69,Male,Tie,Outerwear,70,Connecticut,S,Turquoise,Spring,4.9,No,Free Shipping,Yes,No,12,Debit Card,Monthly
11434,30,Female,Socks,Accessories,65,Nebraska,M,Green,Fall,3.5,Yes,Free Shipping,Yes,No,72,Cash,Bi-Weekly
11435,26,Male,Cap,Accessories,42,Maryland,M,Violet,Spring,2.3,No,Overnight Shipping,No,Yes,70,Venmo,Bi-Weekly
11436,50,Male,Sweater,Footwear,22,Illinois,M,Lavender,Summer,3.2,No,Store Pickup,Yes,No,71,PayPal,Bi-Weekly
11437,63,Female,Cap,Clothing,74,Massachusetts,XL,Brown,Summer,1.3,Yes,Same Day Delivery,Yes,No,52,Debit Card,Annually
11438,56,Female,Sneakers,Footwear,53,Virginia,M,Orange,Summer,2.5,Yes,Free Shipping,No,Yes,58,Credit Card,Weekly
11439,40,Female,Vest,Clothing,26,Washington,S,Green,Summer,1.7,Yes,Standard,No,Yes,33,Cryptocurrency,Weekly
11440,49,Female,Loafers,Accessories,75,Montana,XL,Beige,Summer,2.7,No,Free Shipping,Yes,Yes,70,Cryptocurrency,Quarterly
11441,67,Male,Jeans,Outerwear,78,Florida,M,Magenta,Fall,3.0,Yes,Overnight Shipping,No,No,89,Cryptocurrency,Bi-Weekly
11442,19,Female,Bracelet,Clothing,70,New Hampshire,M,Indigo,Fall,1.0,No,International Shipping,No,Yes,18,Cryptocurrency,Quarterly
11443,31,Female,Sneakers,Outerwear,56,Iowa,S,Purple,Fall,3.6,Yes,Express,Yes,Yes,94,Venmo,Annually
11444,31,Male,Dress,Outerwear,41,Nebraska,S,Black,Winter,4.8,Yes,International Shipping,No,No,67,Bank Transfer,Monthly
11445,60,Male,Vest,Accessories,28,California,S,Indigo,Winter,1.4,Yes,Next Day Air,Yes,No,68,Venmo,Bi-Weekly
11446,19,Female,Earrings,Clothing,39,Maine,L,Cyan,Fall,2.8,Yes,International Shipping,No,No,85,PayPal,Every 3 Months
11447,50,Female,Bracelet,Footwear,31,Hawaii,M,Purple,Fall,2.3,No,Standard,No,Yes,85,Cryptocurrency,Quarterly
11448,18,Female,Jeans,Accessories,36,Utah,XL,Yellow,Spring,3.2,No,Store Pickup,Yes,Yes,82,Credit Card,Quarterly
11449,56,Male,Coat,Clothing,91,South Dakota,L,Blue,Winter,2.7,No,Overnight Shipping,Yes,Yes,68,Bank Transfer,Every 3 Months
11450,69,Male,Tracksuit,Accessories,92,Vermont,M,Magenta,Summer,3.7,No,Standard,No,Yes,67,Bank Transfer,Quarterly
11451,55,Female,Overalls,Outerwear,93,Utah,M,Green,Spring,1.6,Yes,Next Day Air,No,No,10,Credit Card,Monthly
11452,63,Female,Dress,Outerwear,58,Maine,S,Purple,Summer,4.9,No,International Shipping,No,Yes,44,Cash,Fortnightly
11453,67,Male,Windbreaker,Footwear,76,Pennsylvania,XL,Purple,Spring,1.1,No,International Shipping,Yes,No,50,Cryptocurrency,Fortnightly
11454,59,Male,T-shirt,Accessories,50,Nebraska,XL,Turquoise,Winter,1.4,No,Free Shipping,No,No,94,PayPal,Annually
11455,61,Female,Hoodie,Accessories,68,Connecticut,S,Cyan,Summer,2.2,Yes,2-Day Shipping,Yes,Yes,8,PayPal,Every 3 Months
11456,51,Male,Jewelry,Clothing,85,California,M,Violet,Summer,2.1,No,Standard,Yes,Yes,72,Cryptocurrency,Every 3 Months
11457,54,Female,Watch,Clothing,76,Louisiana,L,Maroon,Summer,1.7,Yes,Standard,Yes,Yes,44,Cash,Every 3 Months
11458,37,Female,Pants,Footwear,71,Illinois,M,Pink,Spring,4.4,No,International Shipping,Yes,No,51,Credit Card,Monthly
11459,57,Male,Gloves,Clothing,29,Georgia,XL,Violet,Fall,2.0,No,2-Day Shipping,Yes,Yes,38,Cryptocurrency,Every 3 Months
11460,64,Female,Shorts,Footwear,88,Florida,XL,Indigo,Spring,4.3,No,Next Day Air,Yes,Yes,31,PayPal,Annually
11461,23,Female,Swimsuit,Footwear,79,Virginia,S,Charcoal,Winter,2.0,Yes,Free Shipping,No,No,14,Cash,Bi-Weekly
11462,29,Male,Dress,Footwear,62,Washington,L,Purple,Fall,3.2,No,Next Day Air,No,No,27,Cash,Monthly
11463,22,Female,Cardigan,Accessories,36,Maryland,S,Charcoal,Spring,4.7,Yes,Express,Yes,Yes,95,Cash,Weekly
11464,37,Female,Tie,Footwear,77,Virginia,L,Teal,Spring,4.6,No,Overnight Shipping,No,No,56,Cryptocurrency,Weekly
11465,34,Male,Windbreaker,Clothing,89,South Dakota,XL,Turquoise,Winter,3.0,Yes,Next Day Air,No,Yes,0,Venmo,Every 3 Months
11466,43,Male,Gloves,Outerwear,87,Iowa,L,Olive,Summer,2.1,No,International Shipping,No,Yes,5,Cash,Weekly
11467,54,Male,Sandals,Footwear,71,Rhode Island,M,Silver,Winter,2.9,No,Express,Yes,No,7,PayPal,Monthly
11468,50,Male,Cardigan,Clothing,29,Delaware,L,Silver,Spring,3.7,No,Free Shipping,No,Yes,30,Debit Card,Bi-Weekly
11469,69,Female,Scarf,Outerwear,52,Oklahoma,M,Violet,Winter,2.5,No,2-Day Shipping,Yes,No,32,Venmo,Weekly
11470,64,Male,Cap,Clothing,43,Nebraska,M,Red,Spring,4.8,No,International Shipping,Yes,Yes,22,PayPal,Annually
11471,45,Male,Swimsuit,Footwear,68,Iowa,L,Pink,Spring,4.1,Yes,Same Day Delivery,Yes,Yes,48,PayPal,Quarterly
11472,42,Male,Socks,Footwear,86,Illinois,XL,Gray,Spring,1.5,Yes,2-Day Shipping,Yes,Yes,26,Cash,Monthly
11473,30,Male,Cardigan,Footwear,62,Rhode Island,L,Charcoal,Winter,1.3,Yes,2-Day Shipping,Yes,Yes,4,Cash,Quarterly
11474,55,Male,Belt,Footwear,67,Wisconsin,XL,Brown,Fall,1.0,No,International Shipping,Yes,No,20,Cash,Annually
11475,58,Male,Pants,Footwear,81,Louisiana,L,Magenta,Winter,4.7,No,Express,Yes,No,13,Venmo,Bi-Weekly
11476,29,Female,Necklace,Outerwear,71,California,S,Brown,Winter,3.2,Yes,Standard,Yes,Yes,36,Credit Card,Quarterly
11477,30,Male,Shorts,Accessories,93,Wisconsin,L,Maroon,Summer,1.4,Yes,International Shipping,Yes,No,65,Cash,Monthly
11478,27,Female,Raincoat,Clothing,68,Delaware,XL,Purple,Summer,1.6,Yes,Same Day Delivery,Yes,Yes,40,Credit Card,Fortnightly
11479,68,Female,Scarf,Footwear,61,Delaware,L,Yellow,Summer,1.2,Yes,2-Day Shipping,No,No,75,Bank Transfer,Every 3 Months
11480,55,Male,Loafers,Accessories,81,Rhode Island,L,Turquoise,Summer,4.1,No,Free Shipping,No,Yes,33,Cryptocurrency,Fortnightly
11481,32,Female,Swimsuit,Outerwear,54,Tennessee,XL,Beige,Summer,1.6,No,Free Shipping,No,Yes,98,Credit Card,Every 3 Months
11482,18,Female,Jeans,Clothing,73,Iowa,L,Teal,Summer,4.6,Yes,Store Pickup,No,No,33,Bank Transfer,Every 3 Months
11483,28,Female,Swimsuit,Outerwear,70,Nevada,S,Peach,Fall,4.2,No,Same Day Delivery,No,No,63,PayPal,Quarterly
11484,46,Male,Windbreaker,Accessories,78,South Carolina,XL,White,Summer,2.2,Yes,Standard,No,No,38,Credit Card,Fortnightly
11485,27,Male,Shoes,Outerwear,57,South Dakota,L,Teal,Winter,1.6,Yes,International Shipping,Yes,Yes,4,Cash,Bi-Weekly
11486,35,Female,Skirt,Footwear,42,California,S,Pink,Winter,4.9,No,Next Day Air,No,No,97,Venmo,Quarterly
11487,28,Female,Cufflinks,Clothing,91,Wisconsin,S,Turquoise,Summer,1.9,Yes,Store Pickup,Yes,No,35,Credit Card,Annually
11488,53,Male,Skirt,Accessories,85,Wyoming,XL,Blue,Summer,1.6,Yes,2-Day Shipping,Yes,No,65,Debit Card,Monthly
11489,41,Female,Cap,Footwear,60,South Carolina,L,Pink,Summer,4.9,Yes,Next Day Air,Yes,No,55,PayPal,Every 3 Months
11490,61,Female,Necklace,Accessories,22,Michigan,L,Brown,Fall,4.7,No,Next Day Air,Yes,Yes,76,Bank Transfer,Annually
11491,29,Female,Pants,Clothing,87,Missouri,M,Orange,Fall,5.0,No,Overnight Shipping,No,Yes,13,Cryptocurrency,Weekly
11492,39,Female,Vest,Clothing,90,Indiana,M,Gray,Summer,4.4,No,Free Shipping,Yes,No,82,PayPal,Fortnightly
11493,45,Female,Handbag,Clothing,71,Arizona,S,Charcoal,Spring,3.5,Yes,2-Day Shipping,Yes,No,4,Credit Card,Fortnightly
11494,32,Female,Overalls,Outerwear,74,Ohio,XL,Violet,Fall,1.6,Yes,Overnight Shipping,Yes,No,26,Credit Card,Every 3 Months
11495,28,Female,Necklace,Accessories,42,Iowa,L,White,Spring,1.6,No,Standard,No,No,0,Cash,Quarterly
11496,19,Female,Sunglasses,Outerwear,51,Colorado,XL,Green,Fall,1.3,No,Same Day Delivery,No,Yes,55,Debit Card,Fortnightly
11497,32,Male,Skirt,Clothing,93,South Carolina,S,Yellow,Winter,1.5,Yes,Standard,No,Yes,77,Venmo,Bi-Weekly
11498,36,Male,Vest,Clothing,21,Idaho,XL,Yellow,Winter,3.5,Yes,Free Shipping,Yes,Yes,2,Credit Card,Fortnightly
11499,61,Female,Tracksuit,Outerwear,90,New Jersey,M,Silver,Spring,4.5,No,Store Pickup,No,No,83,Bank Transfer,Weekly
11500,29,Male,Necklace,Clothing,93,Maine,S,Violet,Winter,3.8,Yes,Next Day Air,Yes,No,3,Venmo,Bi-Weekly
11501,67,Male,Earrings,Clothing,24,Colorado,M,Pink,Summer,3.6,Yes,2-Day Shipping,No,No,3,Cash,Bi-Weekly
11502,66,Female,Hoodie,Clothing,22,Missouri,XL,Indigo,Winter,3.8,Yes,International Shipping,No,No,74,PayPal,Monthly
11503,49,Male,Bracelet,Accessories,92,Rhode Island,S,Orange,Summer,1.9,No,International Shipping,Yes,No,43,Debit Card,Quarterly
11504,51,Male,Shoes,Outerwear,93,Wyoming,S,Teal,Winter,1.6,Yes,International Shipping,No,Yes,38,Cryptocurrency,Annually
11505,27,Female,Cardigan,Outerwear,22,Rhode Island,L,Purple,Fall,2.1,No,Express,No,No,51,Credit Card,Every 3 Months
11506,44,Male,Overalls,Accessories,85,New Jersey,M,Magenta,Winter,2.0,No,Free Shipping,No,Yes,37,Debit Card,Bi-Weekly
11507,33,Male,Boots,Footwear,40,New Mexico,M,Indigo,Summer,4.6,Yes,Same Day Delivery,Yes,Yes,26,Debit Card,Monthly
11508,55,Female,Hoodie,Outerwear,49,Minnesota,XL,Charcoal,Summer,2.5,No,Next Day Air,No,Yes,13,Credit Card,Every 3 Months
11509,49,Female,Jewelry,Clothing,24,Indiana,L,Blue,Fall,3.5,Yes,2-Day Shipping,No,No,94,PayPal,Monthly
11510,49,Female,Socks,Footwear,78,Montana,M,Peach,Summer,3.8,No,2-Day Shipping,No,Yes,44,Bank Transfer,Every 3 Months
11511,37,Female,Jeans,Outerwear,60,Maine,XL,Gray,Winter,5.0,No,Express,Yes,Yes,56,Debit Card,Every 3 Months
11512,46,Male,Pants,Clothing,99,Alaska,M,Red,Winter,1.4,Yes,2-Day Shipping,No,No,63,Cryptocurrency,Bi-Weekly
11513,36,Male,Socks,Outerwear,79,Virginia,S,Yellow,Winter,4.5,No,2-Day Shipping,No,Yes,2,Cryptocurrency,Weekly
11514,60,Female,Cap,Accessories,73,New Mexico,L,Gold,Fall,2.9,Yes,International Shipping,No,Yes,4,Cryptocurrency,Fortnightly
11515,61,Male,Hat,Clothing,96,Missouri,M,Lavender,Spring,4.6,No,International Shipping,Yes,Yes,64,Debit Card,Monthly
11516,27,Male,Sandals,Outerwear,94,Texas,M,Maroon,Fall,4.8,No,2-Day Shipping,No,Yes,15,Credit Card,Bi-Weekly
11517,62,Male,Backpack,Accessories,96,Tennessee,XL,Red,Winter,1.3,Yes,Store Pickup,Yes,No,74,Venmo,Annually
11518,29,Male,Scarf,Outerwear,66,Indiana,L,Cyan,Spring,4.7,Yes,Next Day Air,Yes,No,73,Debit Card,Monthly
11519,50,Male,Flip-flops,Clothing,38,Michigan,S,Pink,Summer,3.1,No,Standard,Yes,No,30,Bank Transfer,Quarterly
11520,45,Female,Tracksuit,Clothing,54,Montana,XL,Olive,Fall,4.9,Yes,Store Pickup,No,No,93,Credit Card,Every 3 Months
11521,31,Male,Sweater,Footwear,23,Rhode Island,XL,Olive,Spring,4.0,Yes,Next Day Air,Yes,Yes,62,Credit Card,Monthly
11522,47,Female,Watch,Clothing,79,Utah,M,Gray,Winter,3.5,Yes,Store Pickup,Yes,Yes,5,Bank Transfer,Every 3 Months
11523,48,Female,Tracksuit,Footwear,71,South Carolina,XL,Maroon,Summer,4.3,No,Overnight Shipping,No,Yes,49,Credit Card,Fortnightly
11524,70,Female,Backpack,Clothing,25,Michigan,S,Olive,Winter,3.7,Yes,Free Shipping,Yes,No,42,Venmo,Weekly
11525,57,Male,Tracksuit,Footwear,43,Arizona,M,Violet,Fall,4.8,No,2-Day Shipping,Yes,No,51,Cash,Bi-Weekly
11526,52,Male,Coat,Footwear,62,Alaska,S,Lavender,Summer,2.8,Yes,Standard,Yes,No,86,Cryptocurrency,Fortnightly
11527,34,Male,Skirt,Accessories,73,Maryland,XL,Purple,Summer,1.8,Yes,Free Shipping,Yes,No,49,Debit Card,Quarterly
11528,56,Male,Blouse,Accessories,90,Georgia,M,Gold,Summer,3.3,No,Overnight Shipping,No,No,11,Credit Card,Every 3 Months
11529,51,Male,Windbreaker,Accessories,43,Colorado,M,Yellow,Winter,3.3,No,Store Pickup,No,No,98,Debit Card,Annually
11530,65,Female,Vest,Clothing,28,Virginia,S,Cyan,Fall,4.4,No,Next Day Air,No,No,28,Cash,Fortnightly
11531,61,Male,Sandals,Footwear,61,Connecticut,XL,Charcoal,Fall,1.1,Yes,Same Day Delivery,No,Yes,11,Venmo,Bi-Weekly
11532,37,Female,Windbreaker,Footwear,79,Hawaii,L,Beige,Summer,2.5,Yes,Express,No,Yes,53,Venmo,Every 3 Months
11533,30,Male,Cap,Accessories,68,South Carolina,L,Blue,Summer,2.8,Yes,International Shipping,No,Yes,7,PayPal,Weekly
11534,52,Female,Shirt,Footwear,63,Rhode Island,XL,Black,Summer,3.8,No,2-Day Shipping,Yes,Yes,57,Cash,Quarterly
11535,36,Male,Jeans,Accessories,54,Missouri,S,Yellow,Spring,3.0,No,Free Shipping,No,No,22,Credit Card,Fortnightly
11536,32,Female,Tracksuit,Accessories,88,Alabama,L,Cyan,Fall,4.6,No,Same Day Delivery,No,No,91,Cryptocurrency,Bi-Weekly
11537,30,Female,Bracelet,Accessories,49,Maine,S,White,Summer,3.0,No,Standard,Yes,No,31,Bank Transfer,Weekly
11538,20,Female,Tracksuit,Accessories,75,New Mexico,S,Red,Winter,3.2,No,Standard,Yes,Yes,5,Venmo,Annually
11539,59,Male,Pants,Accessories,95,Ohio,S,Silver,Summer,4.0,Yes,Store Pickup,Yes,Yes,9,Cryptocurrency,Bi-Weekly
11540,40,Female,Swimsuit,Accessories,85,Arkansas,M,Indigo,Summer,2.6,No,Same Day Delivery,Yes,No,65,Cryptocurrency,Quarterly
11541,47,Female,Coat,Footwear,71,Alaska,L,Green,Summer,1.1,No,Store Pickup,Yes,Yes,47,Credit Card,Annually
11542,34,Female,Dress,Clothing,58,Massachusetts,XL,Yellow,Winter,1.6,No,Express,No,No,34,Debit Card,Weekly
11543,38,Male,Skirt,Footwear,50,North Dakota,L,Gold,Winter,3.5,No,Store Pickup,No,No,12,Credit Card,Bi-Weekly
11544,31,Male,Windbreaker,Accessories,32,Ohio,L,Beige,Fall,3.2,No,Overnight Shipping,No,No,87,Debit Card,Annually
11545,69,Female,Cardigan,Footwear,66,Massachusetts,S,Cyan,Fall,2.5,No,Express,Yes,Yes,26,Bank Transfer,Every 3 Months
11546,53,Female,Jewelry,Outerwear,51,Iowa,L,Magenta,Summer,3.9,Yes,2-Day Shipping,Yes,No,86,Debit Card,Annually
11547,69,Female,Shirt,Footwear,75,Rhode Island,XL,Maroon,Fall,4.7,No,Same Day Delivery,Yes,No,91,Credit Card,Fortnightly
11548,68,Female,Sandals,Accessories,89,New York,M,White,Summer,3.3,Yes,Next Day Air,No,Yes,87,Cryptocurrency,Every 3 Months
11549,51,Male,Windbreaker,Accessories,84,Maryland,M,Magenta,Fall,3.0,No,Free Shipping,No,Yes,15,Cash,Annually
11550,38,Male,Shoes,Clothing,75,Alaska,XL,Purple,Summer,2.0,No,Same Day Delivery,No,Yes,99,Credit Card,Fortnightly
11551,38,Male,Scarf,Outerwear,87,New Mexico,L,Pink,Fall,3.5,No,2-Day Shipping,Yes,Yes,48,Cash,Fortnightly
11552,51,Male,Socks,Clothing,26,South Dakota,L,Lavender,Summer,2.1,No,Next Day Air,Yes,No,98,PayPal,Bi-Weekly
11553,32,Male,Sweater,Clothing,96,Kentucky,M,Black,Fall,4.5,No,Express,No,Yes,58,Credit Card,Weekly
11554,21,Female,Overalls,Clothing,93,Vermont,S,Brown,Spring,4.5,No,Overnight Shipping,No,No,34,Cryptocurrency,Every 3 Months
11555,27,Female,Socks,Outerwear,49,New Jersey,S,Violet,Fall,4.5,Yes,2-Day Shipping,No,No,10,Cash,Weekly
11556,45,Female,Jeans,Footwear,59,Oregon,M,Green,Summer,4.1,No,Same Day Delivery,Yes,Yes,39,Cash,Quarterly
11557,37,Male,Sweater,Footwear,82,Connecticut,S,Orange,Fall,3.8,No,Same Day Delivery,No,No,49,Cryptocurrency,Fortnightly
11558,29,Female,Jewelry,Accessories,67,Michigan,M,Teal,Summer,1.1,No,Free Shipping,Yes,No,78,Cryptocurrency,Annually
11559,65,Female,Sunglasses,Accessories,63,Iowa,L,Charcoal,Winter,4.5,Yes,Same Day Delivery,Yes,Yes,27,Cash,Monthly
11560,68,Female,Dress,Clothing,73,Tennessee,S,Lavender,Winter,1.8,No,Free Shipping,No,No,35,Cryptocurrency,Every 3 Months
11561,50,Female,Pants,Outerwear,79,Alabama,S,Teal,Summer,1.6,No,Next Day Air,No,Yes,99,Credit Card,Annually
11562,39,Female,T-shirt,Outerwear,31,Virginia,M,Gold,Summer,4.0,Yes,Next Day Air,Yes,No,5,Cash,Quarterly
11563,69,Male,Socks,Footwear,56,Wisconsin,XL,Charcoal,Summer,2.7,Yes,Express,No,No,78,Venmo,Every 3 Months
11564,27,Male,Hoodie,Accessories,70,Ohio,XL,Orange,Fall,1.7,No,Overnight Shipping,No,No,21,Cryptocurrency,Weekly
11565,46,Male,Cardigan,Outerwear,46,Delaware,M,Gold,Spring,3.1,Yes,Free Shipping,No,Yes,53,Bank Transfer,Monthly
11566,51,Male,Sweater,Outerwear,62,Wisconsin,S,Black,Summer,4.2,Yes,Standard,Yes,No,97,Credit Card,Every 3 Months
11567,29,Female,Socks,Footwear,20,Texas,S,Red,Fall,2.0,Yes,Next Day Air,Yes,No,24,Cryptocurrency,Every 3 Months
11568,24,Male,Hat,Footwear,92,Washington,XL,White,Spring,3.0,No,Free Shipping,No,No,76,Cryptocurrency,Every 3 Months
11569,55,Male,Swimsuit,Accessories,89,Louisiana,M,Teal,Winter,2.5,No,Next Day Air,Yes,Yes,30,PayPal,Weekly
11570,47,Female,T-shirt,Accessories,60,Georgia,XL,Green,Summer,2.8,Yes,Standard,No,Yes,36,Cash,Quarterly
11571,19,Female,Cardigan,Footwear,54,Connecticut,M,Brown,Winter,1.4,No,Free Shipping,No,No,57,PayPal,Monthly
11572,30,Male,Shoes,Outerwear,96,New Hampshire,XL,Maroon,Spring,4.9,No,Next Day Air,Yes,Yes,93,Debit Card,Weekly
11573,67,Female,Jewelry,Accessories,66,Virginia,L,Lavender,Fall,3.0,No,Free Shipping,Yes,No,46,Cash,Weekly
11574,43,Female,Boots,Accessories,47,Indiana,L,Cyan,Spring,2.8,No,Overnight Shipping,Yes,Yes,96,Debit Card,Annually
11575,51,Female,Cufflinks,Footwear,86,New Jersey,S,Cyan,Summer,3.6,No,Next Day Air,Yes,No,76,Bank Transfer,Monthly
11576,28,Male,Tracksuit,Outerwear,69,Hawaii,M,Red,Summer,3.1,Yes,Free Shipping,No,Yes,69,Bank Transfer,Annually
11577,62,Male,Loafers,Outerwear,47,North Dakota,XL,Orange,Fall,4.7,No,2-Day Shipping,Yes,No,37,Credit Card,Monthly
11578,54,Female,Bracelet,Footwear,62,Delaware,XL,Turquoise,Fall,4.5,No,Store Pickup,No,No,31,Bank Transfer,Annually
11579,40,Male,Cap,Footwear,27,Delaware,L,Silver,Spring,1.2,Yes,International Shipping,No,No,65,Venmo,Annually
11580,23,Female,Handbag,Outerwear,37,Wyoming,M,Gray,Spring,1.5,No,Store Pickup,No,Yes,57,Venmo,Fortnightly
11581,26,Male,Sneakers,Outerwear,86,Oklahoma,M,Turquoise,Spring,4.6,No,Overnight Shipping,Yes,Yes,64,PayPal,Bi-Weekly
11582,50,Male,Flip-flops,Clothing,79,Colorado,M,Blue,Winter,2.2,Yes,Express,No,Yes,68,Debit Card,Monthly
11583,68,Female,Belt,Accessories,90,Wyoming,XL,Olive,Winter,3.3,Yes,Next Day Air,No,No,50,PayPal,Bi-Weekly
11584,20,Female,Belt,Clothing,41,Missouri,L,Black,Spring,1.4,Yes,Next Day Air,No,No,40,Venmo,Bi-Weekly
11585,43,Male,Bracelet,Outerwear,88,Iowa,M,Indigo,Fall,3.2,Yes,2-Day Shipping,No,No,66,Venmo,Fortnightly
11586,45,Female,Tie,Clothing,78,Kentucky,XL,Lavender,Winter,3.0,No,2-Day Shipping,No,Yes,72,Venmo,Weekly
11587,19,Male,Pants,Clothing,68,Alabama,M,Purple,Winter,2.6,No,Next Day Air,No,Yes,15,Bank Transfer,Annually
11588,63,Male,Swimsuit,Footwear,69,Pennsylvania,XL,Charcoal,Spring,2.0,No,2-Day Shipping,No,No,49,Credit Card,Monthly
11589,32,Female,Loafers,Outerwear,98,Wisconsin,L,Orange,Spring,2.0,No,Same Day Delivery,No,Yes,25,Venmo,Bi-Weekly
11590,40,Female,Jeans,Outerwear,26,Kansas,S,Brown,Spring,4.4,No,Free Shipping,No,No,51,PayPal,Fortnightly
11591,68,Male,Hat,Outerwear,59,Kansas,S,Brown,Spring,4.0,No,2-Day Shipping,No,No,8,Credit Card,Annually
11592,52,Female,Hoodie,Clothing,76,West Virginia,L,Maroon,Winter,1.1,No,2-Day Shipping,No,Yes,66,Cash,Quarterly
11593,45,Female,Scarf,Accessories,47,Alabama,XL,Cyan,Fall,3.9,No,Next Day Air,Yes,No,22,Bank Transfer,Annually
11594,52,Male,Socks,Footwear,46,Tennessee,L,Yellow,Summer,1.1,Yes,International Shipping,Yes,Yes,0,Venmo,Bi-Weekly
11595,28,Male,Jacket,Outerwear,99,Montana,M,Indigo,Spring,2.0,Yes,Overnight Shipping,No,Yes,11,Credit Card,Quarterly
11596,35,Male,Skirt,Accessories,62,Texas,L,Charcoal,Winter,2.9,No,Free Shipping,No,No,99,Cash,Weekly
11597,58,Female,Cufflinks,Footwear,37,Michigan,M,Pink,Spring,1.0,No,Overnight Shipping,Yes,No,34,Cryptocurrency,Bi-Weekly
11598,48,Male,Coat,Clothing,64,Ohio,L,Pink,Fall,3.1,No,Express,No,Yes,51,Bank Transfer,Bi-Weekly
11599,38,Female,Scarf,Accessories,43,Kentucky,M,Cyan,Winter,1.7,No,Next Day Air,Yes,Yes,71,Debit Card,Weekly
11600,36,Female,Tie,Footwear,70,North Carolina,M,Olive,Spring,4.1,No,Next Day Air,Yes,Yes,11,Cryptocurrency,Fortnightly
11601,62,Female,T-shirt,Footwear,45,Minnesota,S,Charcoal,Winter,4.4,No,Free Shipping,Yes,No,72,Debit Card,Fortnightly
11602,29,Male,Boots,Outerwear,56,Virginia,L,Purple,Spring,3.9,No,Same Day Delivery,No,No,86,Bank Transfer,Weekly
